"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Contrast"
"cg10857887",-1.42331764672694,-0.846607184282284,-3.12023043815111,0.00640813026595186,0.0200628362792813,-2.68125967542852,"Blood_vs_Vaginal"
"cg13692426",2.12522591297804,1.51362115531689,3.12022784670478,0.00640816547902964,0.0200628362792813,-2.68126493005453,"Blood_vs_Vaginal"
"cg20162822",1.47446630474988,3.06199892461012,3.12019510628435,0.00640861037859741,0.0200628362792813,-2.68133131708725,"Blood_vs_Vaginal"
"cg09521623",1.81916069265381,1.44979414221275,3.1199688841298,0.00641168527072153,0.0200698228318929,-2.68179001824873,"Blood_vs_Vaginal"
"cg10581449",-1.7386833343705,-0.126994949646879,-3.11935503205167,0.00642003626315048,0.020093320596385,-2.68303466032862,"Blood_vs_Vaginal"
"cg22969524",1.38930918713463,1.36782667370158,3.11921241639997,0.00642197796846871,0.0200948486457686,-2.68332381843129,"Blood_vs_Vaginal"
"cg12577372",1.30227501799759,1.78286517106315,3.11919515706823,0.00642221299253684,0.0200948486457686,-2.6833588121014,"Blood_vs_Vaginal"
"cg05104476",-2.11664767187084,-1.55016051766052,-3.11840724680567,0.00643295112988355,0.0201258021547697,-2.68495626800457,"Blood_vs_Vaginal"
"cg06471596",2.39524895896606,2.1152018773742,3.11802434502137,0.00643817591604369,0.0201395010058709,-2.68573255090492,"Blood_vs_Vaginal"
"cg00981994",-1.78600134517671,-0.543152660957132,-3.11778892667442,0.00644139032236623,0.0201469083381026,-2.68620981925359,"Blood_vs_Vaginal"
"cg10423052",-2.14783681444344,-1.16246032315988,-3.1176888533464,0.00644275720231439,0.0201485359255666,-2.6864126973117,"Blood_vs_Vaginal"
"cg27570892",1.48533493452044,0.858576207953572,3.117458080225,0.00644591036749304,0.0201557486294101,-2.68688053633552,"Blood_vs_Vaginal"
"cg18581405",-2.44875849118904,-0.660349447875672,-3.11728386503219,0.00644829175723361,0.0201565827383264,-2.68723371177354,"Blood_vs_Vaginal"
"cg11132921",1.25013342860044,2.15497171456243,3.11726927342147,0.00644849125267623,0.0201565827383264,-2.68726329220826,"Blood_vs_Vaginal"
"cg27441486",1.56053827796226,0.0896381273738482,3.1172527145298,0.00644871765197694,0.0201565827383264,-2.68729686071808,"Blood_vs_Vaginal"
"cg15309236",-1.22344804954693,-0.776394492762598,-3.11712937516832,0.0064504042388348,0.0201592071550349,-2.68754689534593,"Blood_vs_Vaginal"
"cg06814287",1.61486818160799,1.14476719689115,3.1170445323337,0.00645156466157485,0.020160186697493,-2.68771888810357,"Blood_vs_Vaginal"
"cg01292856",1.51808586811508,1.380620828226,3.11678956672933,0.00645505314100866,0.0201674213377975,-2.68823574571372,"Blood_vs_Vaginal"
"cg01948226",1.43201968764129,1.52723076837126,3.11675147661737,0.00645557445478025,0.0201674213377975,-2.68831295982471,"Blood_vs_Vaginal"
"cg00460589",-2.127665188808,0.292325144313761,-3.11663114891667,0.00645722157056694,0.020169919661763,-2.68855687981787,"Blood_vs_Vaginal"
"cg15907464",-2.57183825413018,-0.0552806503113167,-3.11571858484432,0.00646972670935916,0.0202063292397542,-2.69040669309205,"Blood_vs_Vaginal"
"cg00539976",-1.78797606317908,0.680514897602235,-3.11511767895975,0.00647797407402187,0.0202294330766031,-2.69162468856598,"Blood_vs_Vaginal"
"cg18869127",1.38051765406323,0.309210975289955,3.11496337955375,0.00648009347961265,0.0202333969568071,-2.69193743389502,"Blood_vs_Vaginal"
"cg17309904",-2.26892643123252,-0.961843478831614,-3.11489546936683,0.00648102648705912,0.0202336558820804,-2.69207507805288,"Blood_vs_Vaginal"
"cg14455925",1.45198076322125,1.29934540451026,3.11470762581169,0.00648360792684494,0.0202390604425919,-2.69245580610162,"Blood_vs_Vaginal"
"cg14644846",1.01403687877457,1.70408454467225,3.1142571076848,0.00648980328330706,0.0202557392815975,-2.6933689098983,"Blood_vs_Vaginal"
"cg17413194",1.30385173324541,1.21332709274405,3.11419534789127,0.0064906530333898,0.0202557392815975,-2.69349408130362,"Blood_vs_Vaginal"
"cg17237804",1.53725161788713,-0.211581010757165,3.11357865675305,0.00649914404675564,0.02027957873635,-2.69474392476495,"Blood_vs_Vaginal"
"cg22304399",-2.48616250242965,-1.13770768519211,-3.11314720366948,0.00650509105766398,0.020295474813805,-2.6956183121905,"Blood_vs_Vaginal"
"cg19693158",1.01848813381293,1.14572136289115,3.11301472241159,0.00650691820790635,0.0202985147030913,-2.69588679426822,"Blood_vs_Vaginal"
"cg06334737",1.65451527814581,1.98183610119276,3.1127981179565,0.00650990665001554,0.020305176003626,-2.69632575167129,"Blood_vs_Vaginal"
"cg07161429",-3.11498061924895,-0.95345671467087,-3.11158715753145,0.00652663881617006,0.0203493656146817,-2.69877967473576,"Blood_vs_Vaginal"
"cg01828474",-2.1980404670205,0.0761070935063322,-3.11121821761662,0.00653174493780829,0.0203626185998314,-2.69952725882115,"Blood_vs_Vaginal"
"cg23317499",1.32421207047034,1.79123517531987,3.11102974271103,0.0065343549391242,0.0203680875145409,-2.69990915784585,"Blood_vs_Vaginal"
"cg05392989",-1.74093448400604,-1.36210584609618,-3.11065169860905,0.00653959317991019,0.0203790778827209,-2.70067515637204,"Blood_vs_Vaginal"
"cg20855160",1.74047635262011,0.526739717913082,3.10991224551445,0.00654985107372779,0.0204083722027581,-2.70217338210259,"Blood_vs_Vaginal"
"cg14438221",1.93451528040959,0.446784590073487,3.10948261309804,0.00655581829850356,0.0204158989932495,-2.70304383230292,"Blood_vs_Vaginal"
"cg26153054",1.70395297685306,0.303442459438052,3.10947844567592,0.0065558762065185,0.0204158989932495,-2.70305227550247,"Blood_vs_Vaginal"
"cg14010405",1.76121811435755,0.665711671583603,3.10946488001349,0.00655606471035631,0.0204158989932495,-2.70307975952317,"Blood_vs_Vaginal"
"cg01128736",1.68055988118091,1.04921400570551,3.10942307688484,0.00655664562586915,0.0204158989932495,-2.70316445244432,"Blood_vs_Vaginal"
"cg07295246",-1.77171969727585,-1.0703947157938,-3.10936785080513,0.00655741315029799,0.0204158989932495,-2.70327633977212,"Blood_vs_Vaginal"
"cg00204249",1.21449313630294,1.82583201999141,3.1092846905397,0.0065585690664536,0.0204168272194257,-2.7034448204941,"Blood_vs_Vaginal"
"cg00661399",1.03125125096841,0.897053190358267,3.10910230859379,0.0065611048500754,0.0204220501688891,-2.70381431816527,"Blood_vs_Vaginal"
"cg03044471",1.88396675040315,0.652411802853667,3.10879662578044,0.00656535712863002,0.0204307789413737,-2.70443360611779,"Blood_vs_Vaginal"
"cg119698131",1.34681545547569,0.283159743905532,3.10877730982422,0.00656562591893821,0.0204307789413737,-2.70447273814318,"Blood_vs_Vaginal"
"cg01971120",1.47656704554151,1.25206445936163,3.1083516825297,0.00657155145623319,0.0204465448053938,-2.70533499778182,"Blood_vs_Vaginal"
"cg02355680",1.28081929421846,1.54976583341355,3.10823412527678,0.00657318899987973,0.0204489667461949,-2.70557314681603,"Blood_vs_Vaginal"
"cg07641284",-2.95820988944364,-0.790855225301952,-3.10788000517031,0.00657812422500807,0.0204616456878779,-2.70629051481029,"Blood_vs_Vaginal"
"cg07242375",-1.40300000388184,-1.02735500802767,-3.10772666029377,0.0065802624564606,0.0204656222381648,-2.70660115102574,"Blood_vs_Vaginal"
"cg11818589",2.89440324615903,-1.34200989956817,3.10746130515545,0.00658396416265095,0.0204744597595268,-2.70713868166514,"Blood_vs_Vaginal"
"cg03711944",1.75664232472436,-0.626242812366145,3.10734765683726,0.00658555018216911,0.0204767165821018,-2.70736889597356,"Blood_vs_Vaginal"
"cg21022906",1.49731425400577,0.832909376499732,3.10666940754011,0.00659502328691617,0.0204967873949833,-2.70874276465596,"Blood_vs_Vaginal"
"cg08822602",2.20644293252065,-0.147114366736504,3.10664553337121,0.00659535698070461,0.0204967873949833,-2.70879112308929,"Blood_vs_Vaginal"
"cg18814699",1.68964683191399,0.0470555445321415,3.10663889726505,0.00659544973776057,0.0204967873949833,-2.7088045648688,"Blood_vs_Vaginal"
"cg17330459",-1.34078224670538,-0.396402726639474,-3.10589609166841,0.00660584049250596,0.0205263988776275,-2.7103091123091,"Blood_vs_Vaginal"
"cg17009574",-2.16958766094298,0.568707958997587,-3.10551050554051,0.00661124060202828,0.0205404971687087,-2.71109007979057,"Blood_vs_Vaginal"
"cg25755428",-3.43297186161929,-0.170234457343199,-3.10534371300266,0.00661357786224931,0.0205425584466972,-2.7114278946712,"Blood_vs_Vaginal"
"cg00487187",-2.09046908340888,0.0285569932737008,-3.10533998064461,0.00661363017297038,0.0205425584466972,-2.71143545398823,"Blood_vs_Vaginal"
"cg03959273",-1.59170297449905,-0.115613100612298,-3.10484205560118,0.00662061246149191,0.0205615628664445,-2.71244390474433,"Blood_vs_Vaginal"
"cg00025439",2.39526647643287,0.921477251994268,3.10454388089864,0.00662479715706294,0.0205718750074902,-2.71304778102633,"Blood_vs_Vaginal"
"cg14870234",-1.80755442821694,-0.926118828855521,-3.10434032041032,0.0066276554910491,0.0205780662663645,-2.71346003240683,"Blood_vs_Vaginal"
"cg06830360",-2.60040617579597,-0.275030361105727,-3.10424295076649,0.00662902315332069,0.0205796281590373,-2.71365722340725,"Blood_vs_Vaginal"
"cg12691219",-1.21838255063871,-1.06173960522979,-3.10399751731971,0.0066324717604965,0.0205876490406022,-2.71415426349222,"Blood_vs_Vaginal"
"cg19524238",1.14256183026587,1.45974386544589,3.10380812279277,0.00663513416242752,0.0205932277134046,-2.71453780969065,"Blood_vs_Vaginal"
"cg25525476",-1.5380686693726,-0.962194853210786,-3.10371577071028,0.00663643277625131,0.0205945727431987,-2.7147248314541,"Blood_vs_Vaginal"
"cg00675737",1.06725380655168,0.946358556887576,3.10364223442082,0.00663746698902081,0.0205950970242046,-2.71487374847462,"Blood_vs_Vaginal"
"cg21715896",1.68220934619827,1.45549577623518,3.10341218434806,0.00664070342894795,0.0206021727148951,-2.71533961319598,"Blood_vs_Vaginal"
"cg27554875",-1.71453033996044,0.585233370891412,-3.10335710772292,0.00664147849934419,0.0206021727148951,-2.71545114530278,"Blood_vs_Vaginal"
"cg26438739",-1.3920206612664,-1.37404343934419,-3.10306896940916,0.00664553479601364,0.0206120692226631,-2.7160346276742,"Blood_vs_Vaginal"
"cg22055891",1.8471912853578,1.271691280253,3.10289931346534,0.0066479242811827,0.020616793972731,-2.71637817612566,"Blood_vs_Vaginal"
"cg19819320",1.47935504396202,0.863041167822722,3.10277734896213,0.00664964258632971,0.0206194362740776,-2.71662514793769,"Blood_vs_Vaginal"
"cg22688802",1.23864593351935,0.949813112418258,3.10247579687407,0.00665389289309412,0.0206288767407305,-2.71723576515282,"Blood_vs_Vaginal"
"cg06536159",2.20266943187501,-1.27714302525747,3.10243838058853,0.00665442045270686,0.0206288767407305,-2.71731152892422,"Blood_vs_Vaginal"
"cg20886049",1.45397429432329,0.189226257942878,3.10188878288498,0.00666217436086583,0.0206502245262832,-2.7184243767739,"Blood_vs_Vaginal"
"cg09748856",-1.70808848100554,-0.302367457146041,-3.10168107189408,0.0066651071232489,0.0206566249671316,-2.71884494592218,"Blood_vs_Vaginal"
"cg09460641",5.82585136944772,0.264870341743628,3.10095071912251,0.00667542934845228,0.0206859223215546,-2.72032369526197,"Blood_vs_Vaginal"
"cg26671477",-3.07589268190647,-0.468413164988981,-3.10057038911493,0.00668081083525157,0.0206999036059175,-2.72109371783329,"Blood_vs_Vaginal"
"cg07340894",2.1460040847478,1.2203205040438,3.10043101516682,0.00668278397447166,0.0207029287946593,-2.72137589090202,"Blood_vs_Vaginal"
"cg23243400",-2.01243519951093,0.441661278910478,-3.10032525341571,0.00668428164175394,0.0207029287946593,-2.72159001147149,"Blood_vs_Vaginal"
"cg23213449",1.3102198474879,0.590995003973137,3.10031713655002,0.00668439659637664,0.0207029287946593,-2.72160644444536,"Blood_vs_Vaginal"
"cg06981242",-1.58409395636488,-1.22167552198753,-3.09955743234077,0.00669516444696036,0.0207271242567673,-2.72314445447957,"Blood_vs_Vaginal"
"cg06655952",1.69578064131029,0.231864953694699,3.09948483719424,0.00669619428153663,0.0207271242567673,-2.7232914174568,"Blood_vs_Vaginal"
"cg13448828",1.28776672643962,1.21761358919442,3.09945886883975,0.0066965627062659,0.0207271242567673,-2.72334398807623,"Blood_vs_Vaginal"
"cg09149894",1.14302392406608,2.27139624236081,3.09930983785271,0.00669867746028538,0.0207309739838399,-2.72364568594115,"Blood_vs_Vaginal"
"cg22163280",1.41856115985106,0.568553068077711,3.0991709508314,0.00670064886057347,0.0207343791184828,-2.72392684519281,"Blood_vs_Vaginal"
"cg21119901",-1.44129654238852,-1.13008689916653,-3.09909095149127,0.00670178465121892,0.02073519800706,-2.72408879236177,"Blood_vs_Vaginal"
"cg12769118",-2.3469633233393,-0.693616726922822,-3.09901903493319,0.00670280584767705,0.0207356621765543,-2.72423437622514,"Blood_vs_Vaginal"
"cg09070095",-1.80003987143013,-0.0979353746932218,-3.09858172732342,0.00670901878743038,0.0207494887186094,-2.72511961948979,"Blood_vs_Vaginal"
"cg10593480",5.15709693536812,-Inf,3.11717815897434,0.00731136779700128,0.022081611001678,-2.72610224887679,"Blood_vs_Vaginal"
"cg07011913",-1.86922837517564,0.0554628930807888,-3.09762295963071,0.00672266000806906,0.0207869606533357,-2.72706034887075,"Blood_vs_Vaginal"
"cg20134820",-2.08835229062684,-0.851138892562729,-3.09760741484364,0.00672288140111662,0.0207869606533357,-2.72709181328128,"Blood_vs_Vaginal"
"cg01361446",-1.6365722083127,-0.661528437722508,-3.0973741856979,0.00672620397176368,0.0207932192925933,-2.7275638908447,"Blood_vs_Vaginal"
"cg00057966",-2.45001794058488,-0.319628576629638,-3.0973426927898,0.00672665274149098,0.0207932192925933,-2.72762763476144,"Blood_vs_Vaginal"
"cg15853771",-2.30750009861342,2.07851924361345,-3.09686592154653,0.006733450254985,0.0208115287584928,-2.7285926346763,"Blood_vs_Vaginal"
"cg17386265",-2.03150211805857,-0.177145933223308,-3.09674514434323,0.00673517329141577,0.0208141514778341,-2.728837085718,"Blood_vs_Vaginal"
"cg26738160",1.04146555450935,1.31608396937349,3.09644642125245,0.00673943680324398,0.020824328687178,-2.72944168619279,"Blood_vs_Vaginal"
"cg13305336",1.6759513319694,0.391663444077809,3.09629371725748,0.00674161728595632,0.020824328687178,-2.72975074583843,"Blood_vs_Vaginal"
"cg16822666",1.50406081088775,0.769021289378126,3.09626929426793,0.00674196608954685,0.020824328687178,-2.72980017550387,"Blood_vs_Vaginal"
"cg06765022",1.06122956310923,1.29326623247796,3.0956227087549,0.00675120691384534,0.0208501656887695,-2.73110876441349,"Blood_vs_Vaginal"
"cg06445944",1.84515372402407,1.04526120699745,3.09544243226213,0.00675378558921785,0.0208544020760416,-2.73147360411127,"Blood_vs_Vaginal"
"cg00624418",1.80169571603494,0.853310531078681,3.09539233507112,0.00675450235097535,0.0208544020760416,-2.73157498880236,"Blood_vs_Vaginal"
"cg24897392",1.56480573810512,1.09133921486178,3.09534198119385,0.00675522286039433,0.0208544020760416,-2.73167689255756,"Blood_vs_Vaginal"
"cg13026795",-2.24456908007893,-1.00539632813176,-3.09480069259742,0.00676297287325658,0.0208693117294839,-2.73277230059333,"Blood_vs_Vaginal"
"cg16266227",-2.15827626938903,-0.0352190491185396,-3.09475837740297,0.00676357909709721,0.0208693117294839,-2.7328579320427,"Blood_vs_Vaginal"
"cg26245202",1.50762728870293,1.91991257059395,3.09473795180961,0.00676387174110883,0.0208693117294839,-2.73289926633919,"Blood_vs_Vaginal"
"cg26143515",1.27196592742704,0.67708186692732,3.09469964303673,0.00676442063662585,0.0208693117294839,-2.73297678978951,"Blood_vs_Vaginal"
"cg002749651",2.15432932399378,-1.80184780125929,3.0945149881839,0.00676706701965709,0.0208747705030946,-2.73335046279176,"Blood_vs_Vaginal"
"cg20116828",-3.14241847080322,-0.547802471848149,-3.09412108577046,0.00677271562834248,0.0208886436301928,-2.73414755694872,"Blood_vs_Vaginal"
"cg21166985",1.52650464909413,3.00133702572614,3.09407485653901,0.00677337886413094,0.0208886436301928,-2.73424110398615,"Blood_vs_Vaginal"
"cg15752885",1.11711079870791,1.29538511723868,3.0940171307483,0.00677420712670912,0.0208886436301928,-2.73435791437114,"Blood_vs_Vaginal"
"cg05030953",-1.91706177568001,0.632343131771416,-3.0939566702263,0.00677507473426973,0.0208886436301928,-2.73448025801482,"Blood_vs_Vaginal"
"cg17489690",1.22621921395664,3.47218383629695,3.09340088816059,0.00678305530267914,0.0209078324675432,-2.73560487171994,"Blood_vs_Vaginal"
"cg08266712",1.21502996701541,0.952676848943679,3.09322335083484,0.00678560653238083,0.0209129880465789,-2.73596410437516,"Blood_vs_Vaginal"
"cg14409024",1.7439154693351,0.703756772229006,3.09297702593477,0.00678914780447659,0.0209211931696209,-2.7364625147803,"Blood_vs_Vaginal"
"cg01074083",-2.57875648137698,3.17279493401497,-3.09275110935683,0.00679239727035154,0.0209284970652307,-2.73691962264647,"Blood_vs_Vaginal"
"cg07650392",1.55192233484275,1.05383184329187,3.09243944024626,0.00679688265813962,0.0209360724409657,-2.73755022418675,"Blood_vs_Vaginal"
"cg02021180",1.01070809737995,1.55075967659146,3.09239693087747,0.00679749465691045,0.0209360724409657,-2.73763623237002,"Blood_vs_Vaginal"
"cg17736821",1.35098341409598,1.96131482794947,3.09224378327247,0.00679969993979555,0.020940154996379,-2.73794608981129,"Blood_vs_Vaginal"
"cg15236541",-1.57855393566789,-1.57192552035585,-3.09176021582379,0.00680666778026157,0.0209589012297265,-2.7389244476312,"Blood_vs_Vaginal"
"cg24282479",1.46190695679762,1.35492882228307,3.09149421076581,0.00681050369472572,0.0209656825006626,-2.73946261521079,"Blood_vs_Vaginal"
"cg06966660",-3.43126659233427,-1.75402499222736,-3.09148533265778,0.00681063175763059,0.0209656825006626,-2.73948057673895,"Blood_vs_Vaginal"
"cg12578486",-2.1588059580845,-0.148559754411176,-3.09047530351326,0.00682521641345794,0.0210078625466347,-2.74152390922299,"Blood_vs_Vaginal"
"cg25357666",1.08951057719378,1.09696845529253,3.09017822335385,0.00682951202516502,0.0210183663334598,-2.74212488369974,"Blood_vs_Vaginal"
"cg01816186",1.26622896756525,1.58562181742955,3.09000274201871,0.00683205063107299,0.0210234607783839,-2.74247986467408,"Blood_vs_Vaginal"
"cg18675146",1.96674404716394,1.74905710195523,3.08967148872955,0.00683684523736224,0.0210354951318118,-2.74314994291341,"Blood_vs_Vaginal"
"cg09897970",-2.7054136302577,-0.748136558993315,-3.08902271524433,0.00684624523097533,0.0210606391139935,-2.74446226765426,"Blood_vs_Vaginal"
"cg24716664",1.57030481341427,3.485976080294,3.08898534603117,0.00684678705420054,0.0210606391139935,-2.74453785519319,"Blood_vs_Vaginal"
"cg15559674",-2.28002856336143,0.14068715793492,-3.08891289916278,0.00684783759463291,0.0210611487824593,-2.74468439443901,"Blood_vs_Vaginal"
"cg18425032",1.10628431983163,2.55085366155678,3.08857681139001,0.00685271321617559,0.0210714149962357,-2.7453641924891,"Blood_vs_Vaginal"
"cg16397968",-4.07680982368592,1.97065902222165,-3.08851625090493,0.00685359212811416,0.0210714149962357,-2.74548668502335,"Blood_vs_Vaginal"
"cg18196506",-1.84523755991741,0.141393987868631,-3.0884997656873,0.00685383139655728,0.0210714149962357,-2.74552002870981,"Blood_vs_Vaginal"
"cg00024494",-2.34178004823014,0.782244051644113,-3.0883413612502,0.0068561309150016,0.0210757623710278,-2.74584042185521,"Blood_vs_Vaginal"
"cg14891209",-2.89465401233366,-1.23292772627513,-3.08801122618726,0.00686092583505168,0.0210850557425307,-2.74650814893369,"Blood_vs_Vaginal"
"cg02379437",-1.6917184267326,-0.535152810502525,-3.08763764305746,0.00686635576333785,0.0210990188328127,-2.74726373212773,"Blood_vs_Vaginal"
"cg20936183",1.37031475622725,0.587776173470516,3.08745590480726,0.00686899880135692,0.0211025976085098,-2.74763129502201,"Blood_vs_Vaginal"
"cg18125573",2.39113491278073,2.04145511036718,3.08727042732868,0.0068716972473008,0.0211072574371214,-2.74800641489977,"Blood_vs_Vaginal"
"cg02153208",1.34669137232291,0.603907398251724,3.08698863815844,0.00687579888590515,0.0211171309783632,-2.74857631011951,"Blood_vs_Vaginal"
"cg06518884",1.29562988865128,1.23362290429402,3.0868667379986,0.00687757397135325,0.0211198575236937,-2.74882283906764,"Blood_vs_Vaginal"
"cg13380204",-1.93731804592271,-0.713317674580654,-3.08674279394641,0.00687937927996427,0.021119951711816,-2.74907349906609,"Blood_vs_Vaginal"
"cg17571554",-1.71781800292001,0.0317476820916783,-3.08658722236054,0.00688164591703372,0.0211241857257205,-2.74938811790521,"Blood_vs_Vaginal"
"cg06470951",1.25910320019709,2.708149451041,3.08592998257793,0.00689122980683482,0.0211508770937824,-2.75071723744614,"Blood_vs_Vaginal"
"cg18624102",2.17082924574875,-1.17983459388687,3.08554031761511,0.00689691808715904,0.0211602318730329,-2.75150521382185,"Blood_vs_Vaginal"
"cg05415670",1.24518965589038,1.69983507946701,3.08553849206595,0.00689694474712163,0.0211602318730329,-2.7515089053697,"Blood_vs_Vaginal"
"cg01452847",-1.96452338234169,-0.262752108646539,-3.08471710033673,0.00690895044088128,0.0211928854184697,-2.75316983350284,"Blood_vs_Vaginal"
"cg04715503",1.69443319638906,-0.954992513481593,3.0846885180549,0.00690936857605769,0.0211928854184697,-2.7532276274667,"Blood_vs_Vaginal"
"cg01027858",1.31499745997412,0.726102069419675,3.08444834907615,0.00691288302951114,0.0212009331102209,-2.7537132488174,"Blood_vs_Vaginal"
"cg07928378",1.27452337805417,0.880607770301383,3.08426639211935,0.00691554681784162,0.0212063131624778,-2.75408115925146,"Blood_vs_Vaginal"
"cg26837766",1.23446699853911,0.988107166701976,3.08420681878555,0.00691641916983091,0.0212063131624778,-2.7542016132156,"Blood_vs_Vaginal"
"cg08461339",1.33772492553743,0.894407312524141,3.08413002384365,0.00691754386259,0.0212070297549417,-2.75435688745495,"Blood_vs_Vaginal"
"cg23325384",1.42160915307904,0.184963613137407,3.08344662434033,0.00692756041860491,0.0212348685037413,-2.75573863301332,"Blood_vs_Vaginal"
"cg14329275",1.0039940606231,2.35885725317298,3.08338877902647,0.00692840890681685,0.0212348685037413,-2.75585558525539,"Blood_vs_Vaginal"
"cg26769838",2.15220239075933,1.14242126225037,3.08317362461681,0.00693156573436978,0.0212418086274584,-2.75629058180652,"Blood_vs_Vaginal"
"cg01864069",1.20547335512813,1.98848523330347,3.08306309879657,0.00693318795922613,0.0212440447741375,-2.75651403860475,"Blood_vs_Vaginal"
"cg00618087",1.81261864518479,1.61248151317534,3.08295552541097,0.00693476720739594,0.0212461486768488,-2.75673152436125,"Blood_vs_Vaginal"
"cg11469866",-1.74921891664697,-1.0314180234031,-3.08206360982964,0.00694787469785998,0.021283566738541,-2.75853467542615,"Blood_vs_Vaginal"
"cg08206267",-2.46397213278802,-0.944753409806837,-3.08176881675991,0.00695221227803509,0.0212941135814942,-2.75913061838884,"Blood_vs_Vaginal"
"cg06569229",1.746250401498,0.685826661481829,3.08164527100935,0.00695403091689969,0.0212969433715963,-2.75938036974381,"Blood_vs_Vaginal"
"cg03760457",1.44551952911172,1.91981246204786,3.08157038780142,0.00695513345210218,0.021297579625233,-2.75953174712157,"Blood_vs_Vaginal"
"cg13276704",1.6837845728371,0.758238994129231,3.08118284767585,0.00696084209628996,0.0213105436402194,-2.76031514978635,"Blood_vs_Vaginal"
"cg03596178",1.486888182129,0.917173632925135,3.08116142801558,0.00696115775156313,0.0213105436402194,-2.76035844837313,"Blood_vs_Vaginal"
"cg17341969",-2.34263442261084,0.228323353342655,-3.08066972699779,0.00696840766270944,0.0213299947515188,-2.76135237237945,"Blood_vs_Vaginal"
"cg13456960",-2.66530478231089,-0.382065602383781,-3.08057855179154,0.00696975281300318,0.0213313689668383,-2.76153666948769,"Blood_vs_Vaginal"
"cg19377607",2.85927317116949,-0.104734455039303,3.08033185984914,0.00697339364952948,0.0213373241283734,-2.76203531366731,"Blood_vs_Vaginal"
"cg17976473",1.8925156810566,-0.897420446596247,3.08032523236264,0.00697349148788406,0.0213373241283734,-2.76204870982217,"Blood_vs_Vaginal"
"cg19950606",-2.0702976881023,1.25402116554195,-3.08018635573005,0.00697554196530883,0.0213408547375682,-2.7623294198389,"Blood_vs_Vaginal"
"cg08651590",1.40948311067734,1.23454505103504,3.08005683981873,0.00697745476637054,0.0213413971998176,-2.76259120625528,"Blood_vs_Vaginal"
"cg12213037",-2.74355779701888,0.910849545896927,-3.0800529298343,0.0069775125203336,0.0213413971998176,-2.76259910934021,"Blood_vs_Vaginal"
"cg27114706",-3.53319388028411,1.23411470087679,-3.07976653734245,0.00698174406689633,0.0213515960786672,-2.76317797542928,"Blood_vs_Vaginal"
"cg17140103",1.21518677415143,0.758381215937346,3.07963321242882,0.00698371484534764,0.0213546904846842,-2.76344745159444,"Blood_vs_Vaginal"
"cg04963697",1.1254864472096,2.43791899957829,3.07957670662509,0.00698455026566115,0.0213546904846842,-2.76356166017695,"Blood_vs_Vaginal"
"cg02042710",1.32688878877807,1.96877050525408,3.07947384872841,0.00698607123820997,0.0213565974328119,-2.76376955348054,"Blood_vs_Vaginal"
"cg06422883",1.34041553755856,-1.64942429429057,3.07931351128209,0.00698844281513391,0.0213611038764373,-2.76409361925023,"Blood_vs_Vaginal"
"cg07759833",1.04597092103761,1.37343408842833,3.07909409055853,0.00699168958046041,0.021368283948911,-2.76453709421665,"Blood_vs_Vaginal"
"cg23859055",1.67612592705061,1.41377854918297,3.07897241199536,0.00699349069328221,0.0213710444834386,-2.76478301741145,"Blood_vs_Vaginal"
"cg27161197",1.6356664333737,0.739878955501201,3.07815614998045,0.0070055849395392,0.0214052545225818,-2.76643269231547,"Blood_vs_Vaginal"
"cg12212103",1.48634430643431,-0.223085738881673,3.07784065247909,0.00701026503462422,0.0214140565136198,-2.76707028689272,"Blood_vs_Vaginal"
"cg20845970",-1.86633420594443,0.136987483551824,-3.07765166127845,0.00701306999977323,0.0214171275512705,-2.76745221472962,"Blood_vs_Vaginal"
"cg21207958",-2.65821039051831,-2.0972696318542,-3.077550051482,0.00701457852404085,0.0214189862770007,-2.76765755311688,"Blood_vs_Vaginal"
"cg22460896",-2.43908076568981,-0.20452645209464,-3.07713726063919,0.00702071018846255,0.0214349594543081,-2.76849172486332,"Blood_vs_Vaginal"
"cg03217587",-2.41660346941741,-0.756500866824693,-3.07697933007021,0.00702305750390514,0.0214393760046108,-2.76881086503411,"Blood_vs_Vaginal"
"cg03157182",1.15490878727551,1.83691057648527,3.07685663310106,0.0070248816744055,0.0214405373283415,-2.76905880361786,"Blood_vs_Vaginal"
"cg11347582",2.54129556610601,-2.1379863076959,3.07683256864668,0.00702523950187949,0.0214405373283415,-2.76910743131346,"Blood_vs_Vaginal"
"cg22267770",-2.20668693768114,0.373518057598008,-3.07672884958621,0.00702678196136381,0.0214424954159463,-2.76931701813453,"Blood_vs_Vaginal"
"cg18792536",-2.11708228576604,0.299251351407226,-3.07642012744643,0.0070313750904237,0.0214513421426252,-2.76994084752484,"Blood_vs_Vaginal"
"cg15431165",1.31563263723328,1.42820089660121,3.07637818050479,0.00703199939861251,0.0214513421426252,-2.77002560775264,"Blood_vs_Vaginal"
"cg06267617",1.02909162225865,2.05040559507667,3.07635228817149,0.00703238478862719,0.0214513421426252,-2.77007792703695,"Blood_vs_Vaginal"
"cg00745693",1.19881481141331,1.16976833625549,3.07565945374186,0.00704270485078551,0.0214797240243562,-2.77147786008091,"Blood_vs_Vaginal"
"cg06077978",-1.81685481312847,-0.140713040661926,-3.07560651023241,0.00704349407655239,0.0214797240243562,-2.7715848338357,"Blood_vs_Vaginal"
